pop,family,garden,ssp,year,julian,long,lat,elev,mat,map,gsp,mtcm,mmin,mtwm,mmax,sday,fday,ffp,dd5,gsdd5,d100,dd0,mmindd0,smrpb,smrsprpb,sprp,smrp,winp
MTW2,MTW-2-9,Maj,w,y11,254,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-1,Orch,w,y11,265,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-2,Orch,w,y11,256,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-3,Orch,w,y11,265,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-4,Orch,w,y11,256,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-6,Orch,w,y11,265,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-7,Orch,w,y11,265,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-8,Orch,w,y11,272,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-9,Orch,w,y11,272,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW3,MTW-3-1,Eph,w,y11,255,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-10,Eph,w,y11,252,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-2,Eph,w,y11,252,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-3,Eph,w,y11,251,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-4,Eph,w,y11,249,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-5,Eph,w,y11,249,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-7,Eph,w,y11,262,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-9,Eph,w,y11,252,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-1,Maj,w,y11,272,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-10,Maj,w,y11,245,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-3,Maj,w,y11,257,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-5,Maj,w,y11,245,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-5,Maj,w,y11,248,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-7,Maj,w,y11,254,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-8,Maj,w,y11,250,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-9,Maj,w,y11,245,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-10,Orch,w,y11,265,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-3,Orch,w,y11,256,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-4,Orch,w,y11,269,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-5,Orch,w,y11,261,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-6,Orch,w,y11,269,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-7,Orch,w,y11,279,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-8,Orch,w,y11,269,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
MTW3,MTW-3-9,Orch,w,y11,261,-108.7832,45.2066,1458,6.3,365,250,-6.7,-13.2,19.7,28.6,150,257,107,1809,1329,123,722,1836,0.57,0.49,108,53,64
NMT1,NMT-1-1,Eph,t,y11,279,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT1,NMT-1-10,Eph,t,y11,267,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT1,NMT-1-2,Eph,t,y11,261,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT1,NMT-1-3,Eph,t,y11,273,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT1,NMT-1-4,Eph,t,y11,280,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT1,NMT-1-5,Eph,t,y11,271,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT1,NMT-1-6,Eph,t,y11,268,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT1,NMT-1-7,Eph,t,y11,277,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT1,NMT-1-8,Eph,t,y11,272,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT1,NMT-1-9,Eph,t,y11,277,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT1,NMT-1-1,Maj,t,y11,269,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT1,NMT-1-2,Maj,t,y11,268,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT1,NMT-1-4,Maj,t,y11,281,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT1,NMT-1-5,Maj,t,y11,269,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT1,NMT-1-6,Maj,t,y11,278,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT1,NMT-1-8,Maj,t,y11,269,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT1,NMT-1-9,Maj,t,y11,289,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT1,NMT-1-1,Orch,t,y11,291,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT1,NMT-1-5,Orch,t,y11,289,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT1,NMT-1-6,Orch,t,y11,304,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT1,NMT-1-7,Orch,t,y11,286,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT1,NMT-1-9,Orch,t,y11,293,-107.2257,35.9802,2122,8.4,274,170,-3.8,-11.6,20.9,30.1,150,268,119,2171,1602,110,422,1576,2.86,3.32,28,93,60
NMT2,NMT-2-1,Eph,t,y11,271,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-10,Eph,t,y11,271,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-2,Eph,t,y11,273,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-3,Eph,t,y11,272,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-4,Eph,t,y11,264,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-5,Eph,t,y11,281,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-6,Eph,t,y11,264,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-7,Eph,t,y11,278,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-8,Eph,t,y11,278,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-1,Maj,t,y11,279,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-10,Maj,t,y11,279,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-2,Maj,t,y11,278,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-4,Maj,t,y11,279,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-5,Maj,t,y11,292,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-6,Maj,t,y11,269,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-7,Maj,t,y11,280,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-8,Maj,t,y11,278,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-1,Orch,t,y11,289,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-10,Orch,t,y11,297,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-2,Orch,t,y11,304,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-3,Orch,t,y11,301,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-4,Orch,t,y11,308,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NMT2,NMT-2-8,Orch,t,y11,304,-107.1478,35.7572,1979,9.9,265,170,-2.3,-9.8,22.2,31.2,140,277,136,2516,1943,98,290,1270,2.86,3.32,28,93,54
NVT1,NVT-1-1,Eph,t,y11,265,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-10,Eph,t,y11,265,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-2,Eph,t,y11,271,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-3,Eph,t,y11,271,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-4,Eph,t,y11,271,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-5,Eph,t,y11,265,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-6,Eph,t,y11,264,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-7,Eph,t,y11,264,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-8,Eph,t,y11,264,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-9,Eph,t,y11,279,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-1,Maj,t,y11,268,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-10,Maj,t,y11,268,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-2,Maj,t,y11,269,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-3,Maj,t,y11,269,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-4,Maj,t,y11,270,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-5,Maj,t,y11,266,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-6,Maj,t,y11,275,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-8,Maj,t,y11,278,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-9,Maj,t,y11,262,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-1,Orch,t,y11,280,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-2,Orch,t,y11,289,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-3,Orch,t,y11,285,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-4,Orch,t,y11,276,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-5,Orch,t,y11,291,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-6,Orch,t,y11,250,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-8,Orch,t,y11,280,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT1,NVT-1-9,Orch,t,y11,286,-117.8517,39.2922,1629,9.2,218,117,-1.8,-10,21.5,31.8,154,263,111,2226,1503,100,267,1319,0.75,0.67,46,31,68
NVT2,NVT-2-1,Eph,t,y11,271,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-10,Eph,t,y11,271,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-2,Eph,t,y11,264,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-3,Eph,t,y11,272,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-4,Eph,t,y11,272,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-5,Eph,t,y11,281,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-6,Eph,t,y11,277,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-7,Eph,t,y11,264,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-8,Eph,t,y11,265,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-9,Eph,t,y11,279,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-1,Maj,t,y11,270,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-3,Maj,t,y11,270,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-4,Maj,t,y11,276,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-5,Maj,t,y11,269,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-6,Maj,t,y11,278,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-7,Maj,t,y11,269,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-8,Maj,t,y11,279,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-10,Orch,t,y11,297,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-2,Orch,t,y11,289,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-3,Orch,t,y11,293,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-3,Orch,t,y11,283,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-4,Orch,t,y11,293,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-5,Orch,t,y11,293,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-6,Orch,t,y11,289,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-7,Orch,t,y11,289,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVT2,NVT-2-9,Orch,t,y11,297,-115.3921,38.7971,1797,7.8,249,134,-3.7,-11.6,20.3,31.1,159,257,97,1989,1300,116,436,1695,1,0.98,47,46,70
NVV1,NVV-1-1,Eph,v,y11,256,-117.0497,39.4728,2412,5.3,377,181,-4,-9.8,17.1,26.3,162,252,86,1368,930,141,601,1629,0.62,0.57,79,45,127
NVV1,NVV-1-10,Eph,v,y11,256,-117.0497,39.4728,2412,5.3,377,181,-4,-9.8,17.1,26.3,162,252,86,1368,930,141,601,1629,0.62,0.57,79,45,127
NVV1,NVV-1-2,Eph,v,y11,270,-117.0497,39.4728,2412,5.3,377,181,-4,-9.8,17.1,26.3,162,252,86,1368,930,141,601,1629,0.62,0.57,79,45,127
NVV1,NVV-1-3,Eph,v,y11,262,-117.0497,39.4728,2412,5.3,377,181,-4,-9.8,17.1,26.3,162,252,86,1368,930,141,601,1629,0.62,0.57,79,45,127
NVV1,NVV-1-4,Eph,v,y11,256,-117.0497,39.4728,2412,5.3,377,181,-4,-9.8,17.1,26.3,162,252,86,1368,930,141,601,1629,0.62,0.57,79,45,127
NVV1,NVV-1-6,Eph,v,y11,264,-117.0497,39.4728,2412,5.3,377,181,-4,-9.8,17.1,26.3,162,252,86,1368,930,141,601,1629,0.62,0.57,79,45,127
NVV1,NVV-1-7,Eph,v,y11,259,-117.0497,39.4728,2412,5.3,377,181,-4,-9.8,17.1,26.3,162,252,86,1368,930,141,601,1629,0.62,0.57,79,45,127
NVV1,NVV-1-8,Eph,v,y11,263,-117.0497,39.4728,2412,5.3,377,181,-4,-9.8,17.1,26.3,162,252,86,1368,930,141,601,1629,0.62,0.57,79,45,127
NVV1,NVV-1-9,Eph,v,y11,263,-117.0497,39.4728,2412,5.3,377,181,-4,-9.8,17.1,26.3,162,252,86,1368,930,141,601,1629,0.62,0.57,79,45,127
NVV1,NVV-1-1,Maj,v,y11,262,-117.0497,39.4728,2412,5.3,377,181,-4,-9.8,17.1,26.3,162,252,86,1368,930,141,601,1629,0.62,0.57,79,45,127
NVV1,NVV-1-10,Maj,v,y11,256,-117.0497,39.4728,2412,5.3,377,181,-4,-9.8,17.1,26.3,162,252,86,1368,930,141,601,1629,0.62,0.57,79,45,127
NVV1,NVV-1-2,Maj,v,y11,268,-117.0497,39.4728,2412,5.3,377,181,-4,-9.8,17.1,26.3,162,252,86,1368,930,141,601,1629,0.62,0.57,79,45,127
NVV1,NVV-1-4,Maj,v,y11,263,-117.0497,39.4728,2412,5.3,377,181,-4,-9.8,17.1,26.3,162,252,86,1368,930,141,601,1629,0.62,0.57,79,45,127
